Date,Close,Tomorrow,Low,Open,Volume,VWAP,Adjusted_Close,Market_Cap,SMA_50,EMA_50,RSI,MACD,MACD_Signal,MACD_Hist,High
,MSFT,,MSFT,MSFT,MSFT,,,,,,,,,,MSFT
2021-06-04,243.05018615722656,245.9770050048828,239.87141373709244,240.11369831050433,25281100,192.13844328700742,243.05018615722656,6144576061.25946,241.43340545654297,238.97705342978804,54.087352584973104,0.010565200245764572,-0.20082506793211052,0.2113902681778751,243.8836456812786
2021-06-07,245.9770050048828,244.77523803710938,242.10045156142598,242.26520330822757,23079200,192.2350727803338,245.9770050048828,5676952493.908691,241.85992889404298,239.25156133469375,58.074804834445295,0.44146818019473244,-0.07236641830674193,0.5138345985014744,246.24836256289456
2021-06-08,244.77523803710938,245.76377868652344,244.71707732430036,247.2853023825905,22455000,192.33069564111776,244.77523803710938,5496427970.123291,242.18235626220704,239.4681761073375,55.92700490195608,0.6781718031791399,0.07774122599043444,0.6004305771887055,248.10907575348782
2021-06-09,245.76377868652344,249.30108642578125,245.39551618717297,245.97699029619437,17937600,192.40740662345016,245.76377868652344,4408412356.567383,242.54853393554689,239.71506248299187,57.325102548854446,0.9347528495939343,0.24914355071113445,0.6856092988827999,247.64390936023426
2021-06-10,249.30108642578125,249.93113708496094,245.8412709451783,246.4421318616816,24563600,192.51589335996408,249.30108642578125,6123732166.52832,243.05101379394532,240.09098499055224,61.9736052442766,1.4073038269868618,0.48077560596627994,0.9265282210205819,249.51429800025812
2021-06-11,249.93113708496094,251.86935424804688,248.69061143643532,250.0280272724626,18999700,192.60175865072483,249.93113708496094,4748616625.273132,243.4902896118164,240.47687330798004,62.75187881386905,1.8117588752265306,0.7469722598183302,1.0647866154082004,250.51259651300816
2021-06-14,251.86935424804688,250.38656616210938,248.87469102580323,249.94074901705073,19150500,192.68982639333595,251.86935424804688,4823424068.527222,243.84108489990234,240.92363726641406,65.11709796056405,2.2626084003872506,1.0500994879321144,1.2125089124551363,251.92750017704654
2021-06-15,250.38656616210938,249.43682861328125,249.727559192154,251.75305476424782,18038900,192.77225910655167,250.38656616210938,4516698228.341675,244.03227325439454,241.29473251722564,61.87983840440906,2.471768284750226,1.3344332472957368,1.1373350374544893,251.9662663810869
2021-06-16,249.43682861328125,252.8481903076172,246.5681726439987,251.3944773965789,27220000,192.89368112339668,249.43682861328125,6789670474.853516,244.22786529541017,241.61403040334548,59.828214592276105,2.5317091499742332,1.5738884278314362,0.957820722142797,252.5380535301165
2021-06-17,252.8481903076172,251.4235382080078,248.10911914224442,248.16726507734677,27565500,193.0205027661116,252.8481903076172,6969886789.924622,244.4522348022461,242.05458569370907,64.39460660677717,2.8219513972053107,1.8235010217062113,0.9984503754990994,253.67196382257416
2021-06-18,251.4235382080078,254.52474975585938,250.76453127231352,251.61737769533121,37202200,193.19250401417793,251.4235382080078,9353508753.121948,244.58332916259766,242.4219955962306,61.26266483449915,2.903542718033435,2.0395093609716564,0.8640333570617789,254.20496035415408
2021-06-21,254.52474975585938,257.31585693359375,249.9601174816799,251.80147399864043,26696100,193.31773209780954,254.52474975585938,6794818171.957397,244.72616790771485,242.89661340641214,65.22735427451639,3.1817688311258507,2.2679612550024952,0.9138075761233555,255.38726730519554
2021-06-22,257.31585693359375,257.08331298828125,254.30182217403268,254.61195345280842,24694100,193.4390899400652,257.31585693359375,6354183502.703857,244.9236685180664,243.46207393688985,68.36548096867725,3.586145203640001,2.5315980447299964,1.0545471589100046,257.5872144085859
2021-06-23,257.08331298828125,258.4595031738281,256.26924034385627,257.7810937657533,19518700,193.53607177445642,257.08331298828125,5017932061.224365,245.06662658691405,243.99624017419933,67.81634445831166,3.8435460331502327,2.7939876424140437,1.049558390736189,258.5951664101783
2021-06-24,258.4595031738281,256.8410339355469,257.2771532301189,257.94586104279284,21446900,193.6441675330888,258.4595031738281,5543155118.618774,245.29318817138673,244.5634269584985,69.38365444298928,4.111193808586194,3.0574288756484735,1.0537649329377201,259.58370718389216
2021-06-25,256.8410339355469,260.4268493652344,256.58907807697693,258.0137126293254,25611100,193.77086992774701,256.8410339355469,6577981404.226685,245.4117691040039,245.04490174191216,65.35282370033255,4.144929490462744,3.2749289986113275,0.8700004918514161,259.00222309545813
2021-06-28,260.4268493652344,263.0241394042969,257.7035730643105,257.9749306096631,19590000,193.8706291208132,260.4268493652344,5101761979.064941,245.57808715820312,245.6481153741993,69.57073139462156,4.410172871048047,3.501977773098672,0.9081950979493754,260.60128716387084
2021-06-29,263.0241394042969,262.53961181640625,259.7097028458924,260.57222058858645,19937800,193.97558172454026,263.0241394042969,5244122686.61499,245.83502685546875,246.32952808126194,72.20973018068848,4.774917484354404,3.7565657153498186,1.0183517690045853,263.26642398915266
2021-06-30,262.53961181640625,263.2179260253906,261.2797436059164,262.33610101410613,21656500,194.08966377692835,262.53961181640625,5685689103.302002,246.09155853271486,246.9652176395029,70.9731437892624,4.967619268573486,3.9987764259945524,0.9688428425789337,262.98540724193595
2021-07-01,263.2179260253906,269.0812072753906,261.27964973591907,261.28932100585706,16725300,194.17799979751203,263.2179260253906,4402398778.152466,246.3167922973633,247.602578752675,71.70370302177321,5.116095939335594,4.22224032866276,0.8938556106728335,263.4505097158875
2021-07-02,269.0812072753906,269.09088134765625,264.0901516096608,264.400282922575,26458000,194.3272047355657,269.0812072753906,7119350582.092285,246.72523376464844,248.44487791042854,77.07480067146386,5.641846867262217,4.506161636382652,1.1356852308795649,269.4204115504062
2021-07-06,269.09088134765625,271.2908935546875,265.8345620375498,269.4494577031456,31565600,194.50690774613034,269.09088134765625,8494015124.267578,247.05690338134767,249.25452510404534,77.08253020693613,5.990237157103309,4.802976740526784,1.1872604165765246,270.74809917404474
2021-07-07,271.2908935546875,268.85833740234375,268.5966901015052,270.77725140779233,23260000,194.64247592842233,271.2908935546875,6310226184.082031,247.4248388671875,250.11869641583525,78.83056468509125,6.370427250763555,5.116466842574138,1.2539604081894167,272.0274481712752
2021-07-08,268.85833740234375,269.36224365234375,266.3870172014392,268.35436660059395,24618600,194.78133552379037,268.85833740234375,6618915865.17334,247.73599975585938,250.85358429765913,72.26691617131864,6.401649457281792,5.37350336551567,1.0281460917661223,270.1279061016344
2021-07-09,269.36224365234375,268.7614440917969,266.8231065834629,267.21075590510736,23916700,194.91590752405662,269.36224365234375,6442255972.76001,248.2005352783203,251.57941407627422,72.7726564050639,6.39335567939969,5.577473828292474,0.8158818511072159,269.46883464610335
2021-07-12,268.7614440917969,272.3084716796875,268.04426162857743,270.5446550388417,18931700,195.02318218189043,268.7614440917969,5088111031.112671,248.69269744873046,252.25321917492215,71.10767134198244,6.266071920623347,5.715193446758649,0.5508784738646977,271.1358152134811
2021-07-13,272.3084716796875,273.791259765625,268.82926896816707,268.95523209497554,26120100,195.17552485837157,272.3084716796875,7112724511.120605,249.26218170166015,253.0396996653051,74.77679262334333,6.3778937186716576,5.847733501141251,0.5301602175304065,274.12075544543404
2021-07-14,273.791259765625,272.35693359375,271.8917274782308,273.6361940946692,23113700,195.31294555490462,273.791259765625,6328329040.844727,249.867509765625,253.8534863359059,76.14085313415941,6.511105929483165,5.9804079868096345,0.5306979426735303,274.90576285138275
2021-07-15,272.35693359375,272.0856018066406,271.19395581058893,273.2969989220083,22604200,195.4450186622614,272.35693359375,6156410598.339844,250.52285736083985,254.57911171856645,72.08013862206367,6.426854651542271,6.069697319756163,0.35715733178610876,273.7912689162148
2021-07-16,272.0856018066406,268.46099853515625,270.8354050077777,273.3648715740466,26186800,195.59806123331578,272.0856018066406,7125051237.390137,251.19830505371092,255.26564074162818,71.30541876194428,6.2659606057331985,6.10894997695157,0.1570106287816282,275.33222131414186
2021-07-19,268.46099853515625,270.6997375488281,265.9800069586817,270.32172742963587,32935600,195.7796739236145,268.46099853515625,8841924063.354492,251.73821838378908,255.78310575313907,61.75646118115959,5.7793549173514975,6.043030965031557,-0.26367604768005926,271.71728888837185
2021-07-20,270.6997375488281,272.71551513671875,267.73417649236615,269.4495407659648,26259700,195.9268429948642,270.6997375488281,7108493898.110962,252.27011291503905,256.36807170591123,64.88441948094192,5.510838417090611,5.9365924554433676,-0.42575403835275694,272.298809949743
2021-07-21,272.71551513671875,277.3092041015625,268.7323708699564,270.2926693562295,24364300,196.06503431432205,272.71551513671875,6644522625.445557,252.94442840576173,257.0091479188841,67.46478038371107,5.398463434813777,5.82896665131745,-0.4305032165036726,272.83180700206157
2021-07-22,277.3092041015625,280.73028564453125,274.6731471537246,275.08016861381213,23384100,196.20612487761719,277.3092041015625,6484626159.631348,253.7289892578125,257.8052285534989,72.43564652387764,5.615347529258884,5.786242826905736,-0.17089529764685274,277.58056160020396
2021-07-23,280.73028564453125,280.1293640136719,277.65810442516977,278.50124995779606,22768100,196.34862964499303,280.73028564453125,6391695216.583252,254.7217858886719,258.7042504002061,75.44457771292491,5.994185190394205,5.82783129960343,0.16635389079077534,281.04038740226895
2021-07-26,280.1293640136719,277.69683837890625,277.7937671523044,280.0809189375807,23176100,196.49275349722328,280.1293640136719,6492306153.317261,255.62463134765625,259.5444509340675,73.91822442545183,6.17474875274911,5.897214790232566,0.2775339625165447,280.74962661183065
2021-07-27,277.69683837890625,277.38677978515625,274.21763616248074,280.49763209766206,33604100,196.69573428714986,277.69683837890625,9331752326.568604,256.37981475830077,260.2563092652377,67.92727695857803,6.051800795094323,5.928131991204917,0.12366880388940604,280.6429968969491
2021-07-28,277.38677978515625,277.65814208984375,275.0705249317499,280.07128236801464,33566900,196.89838895843567,277.38677978515625,9311014298.370361,257.1862316894531,260.92809242288155,67.17987504146419,5.861773637942065,5.9148603205523465,-0.0530866826102816,281.1954864033692
2021-07-29,277.65814208984375,276.1171875,277.2510909624528,277.4061566502324,18168300,197.00809154695676,277.65814208984375,5044576422.930908,258.0386865234375,261.5841728019781,67.51674322672238,5.667738258348379,5.865435908111553,-0.19769764976317372,279.712710695351
2021-07-30,276.1171875,276.0299377441406,275.14804923194725,276.3691729139346,20944800,197.1313225802961,276.1171875,5783219268.75,258.8486932373047,262.1540949469986,63.52908981001661,5.32820147505123,5.757989021499489,-0.42978754644825834,277.8131794690923
2021-08-02,276.0299377441406,278.25897216796875,274.9832519692441,277.5223892155401,16267400,197.22671143047245,276.0299377441406,4490289409.259033,259.5918280029297,262.69824564492575,63.30112050233906,4.994502288524245,5.60529167490444,-0.610789386380195,277.91973941010735
2021-08-03,278.25897216796875,277.6677551269531,275.23526553226986,276.6114548732623,17879000,197.332575717472,278.25897216796875,4974992163.391113,260.4049346923828,263.30847021445686,66.59876276005728,4.853954363789683,5.455024212681488,-0.6010698488918056,278.36559275584085
2021-08-04,277.6677551269531,280.58489990234375,275.865142955367,277.38669680825086,16191300,197.42836007017004,277.6677551269531,4495801923.587036,261.09747924804685,263.8715794267116,64.93218491761206,4.641360136138417,5.292291397372875,-0.650931261234458,278.7144112187719
2021-08-05,280.58489990234375,280.5267639160156,277.27046359767604,278.02639026152593,13900200,197.5125621078744,280.58489990234375,3900186225.6225586,261.83014739990233,264.5270037590893,69.04789985807903,4.654611419791593,5.164755401856619,-0.510143982065026,280.69152049091053
2021-08-06,280.5267639160156,279.4316101074219,278.7435529938738,279.60610027686425,16589300,197.61335319212444,280.5267639160156,4653742644.631958,262.56611083984376,265.15444533387074,68.87441313813893,4.6073118463109495,5.053266690747485,-0.4459548444365353,280.56553772921
2021-08-09,279.4316101074219,277.5999755859375,278.9276688800252,280.80779939388214,16117600,197.71146803557536,279.4316101074219,4503766919.067383,263.3224255371094,265.7143341485198,65.53402186684727,4.430386100632688,4.928690572724526,-0.4983044720918377,282.55223636050647
2021-08-10,277.5999755859375,278.0942687988281,276.39825356437836,279.8871277657764,18616600,197.82149956630937,277.5999755859375,5167967705.493164,264.0349365234375,266.1804377343009,60.26920490801526,4.095167037767737,4.761985865733168,-0.6668188279654306,280.323251828828
2021-08-11,278.0942687988281,280.865966796875,277.03788194241645,278.3462246650516,13955900,197.90397924247665,278.0942687988281,3881055805.9295654,264.8015255737305,266.6476467956549,61.17566969624607,3.825293247232139,4.5746473420329625,-0.7493540948008235,279.7514871404294
2021-08-12,280.865966796875,283.8121032714844,277.50305573152406,277.784114118174,14561300,197.99146147168827,280.865966796875,4089773602.319336,265.62548675537107,267.20522797217336,65.87696258973278,3.7913646961184213,4.4179908128500545,-0.6266261167316332,281.0210324731041
2021-08-13,283.8121032714844,285.5080871582031,280.3716452131962,280.5461125516975,18249000,198.1046922476954,283.8121032714844,5179287072.601318,266.539189453125,267.8564779839111,70.03105729409356,3.956595496540956,4.325711749588235,-0.36911625304727913,283.86054834699974
2021-08-16,285.5080871582031,284.0350341796875,281.0694181446876,284.141598902553,22507600,198.24626503885858,285.5080871582031,6426101822.521973,267.3883474731445,268.5486979515304,72.13413258857766,4.176252581891902,4.295819916048968,-0.11956733415706644,285.72129872098003
2021-08-17,284.0350341796875,282.2969665527344,282.09675761906914,283.3663559759671,20075300,198.3712697321015,284.0350341796875,5702088521.66748,268.1495080566406,269.1560052545954,67.69093870032212,4.183247467206741,4.273305426280523,-0.090057959073782,284.37423849294635
2021-08-18,282.2969665527344,288.1617736816406,281.85028818269654,283.5689657375722,21813000,198.5066318840582,282.2969665527344,6157743731.414795,268.89994262695313,269.67133707020866,62.77743795717995,4.002406185263908,4.2191255780771995,-0.21671939281329156,286.26832663173434
2021-08-19,288.1617736816406,295.53167724609375,280.2676202301463,280.3161580595009,29850500,198.69613817870456,288.1617736816406,8601773025.283813,269.74790252685546,270.3964522314413,70.54650788358995,4.2829578158451795,4.2318920256307955,0.051065790214384066,288.84148108685145
2021-08-20,295.53167724609375,295.81317138671875,289.4144277760776,291.02628114087247,40817600,198.978265836524,295.53167724609375,12062893789.160156,270.6725143432617,271.3821473300551,77.03358115049993,5.041867123398333,4.393887045184304,0.6479800782140295,296.96875882771815
2021-08-23,295.81317138671875,293.8420715332031,293.09440137038445,294.4537863785516,22830200,199.13728665108604,295.81317138671875,6753473865.393066,271.59015502929685,272.3402267048262,77.23977739548842,5.601452385566461,4.635400113260735,0.9660522723057259,296.5414165302766
2021-08-24,293.8420715332031,293.24981689453125,293.2400602566373,296.1724501915496,18175800,199.26281876874083,293.8420715332031,5340814723.773193,272.429609375,273.183436305939,72.34196947820351,5.818800937291712,4.87208027806693,0.9467206592247823,296.7841808862447
2021-08-25,293.24981689453125,290.41448974609375,291.70594046702064,295.4733711327904,20006100,199.39909098201682,293.24981689453125,5866785161.773682,273.28687438964846,273.9703531917661,70.88746615780799,5.875531758067893,5.072770574067123,0.8027611840007705,295.75496760292793
2021-08-26,290.41448974609375,291.0262145996094,290.27856604274746,292.2593717706494,17666100,199.51639557309747,290.41448974609375,5130491417.303467,274.1064276123047,274.6152212919358,64.22954534418783,5.626841411985083,5.183584741650716,0.44325667033436744,293.657605009389
2021-08-27,291.0262145996094,294.7839050292969,288.2200287600035,290.31737857564724,22605700,199.66445709008107,291.0262145996094,6578851299.37439,274.8699880981445,275.25878965694267,64.99347919566284,5.416673563203631,5.2302025059613,0.18647105724233093,292.1428513577284
2021-08-30,294.7839050292969,293.12347412109375,292.3272927269257,292.3855499647393,16348100,199.77559092387605,294.7839050292969,4819156757.809448,275.7371954345703,276.0244804558585,69.3269669504433,5.490042450279304,5.282170494824901,0.2078719554544035,295.39563565870895
2021-08-31,293.12347412109375,293.0749816894531,292.75449191084033,295.5898055009206,26285300,199.9531257748053,293.12347412109375,7704838454.315186,276.509169921875,276.6950292270442,65.47025544766394,5.352504583370433,5.296237312534008,0.056267270836424466,295.66747192985366
2021-09-01,293.0749816894531,292.4147033691406,292.7448474253484,294.0848233182499,18983800,200.08120666826565,293.0749816894531,5563676837.39624,277.2243524169922,277.3373803040014,65.35590506487148,5.179881449981963,5.272966140023599,-0.09308469004163644,296.3375355546533
2021-09-02,292.4147033691406,292.4049987792969,291.47283843482785,293.43426438203664,16285600,200.18936364417596,292.4147033691406,4762148893.188477,277.93098022460936,277.92864787518334,63.72385532997434,4.932933642430669,5.204959640505013,-0.27202599807434424,294.5605908301483
2021-09-03,292.4049987792969,291.47283935546875,291.55051975237325,292.25932604742155,14747900,200.28685527499962,292.4049987792969,4312359681.497192,278.6098901367188,278.4963479106388,63.69867776043994,4.682466092111724,5.1004609308263555,-0.4179948387146313,293.8226410017637
2021-09-07,291.47283935546875,291.501953125,289.5502910738507,292.27878060336405,17180400,200.3983680873889,291.47283935546875,5007619969.262695,279.3025262451172,279.0052299280831,61.19750787637153,4.358509099025241,4.952070564466133,-0.5935614654408923,292.35644704982093
2021-09-08,291.501953125,288.62786865234375,288.8414403919211,291.08443302777687,15046800,200.4953974926945,291.501953125,4386171588.28125,279.9240283203125,279.4952975044328,61.248686915170495,4.057349486637747,4.7731263489004565,-0.7157768622627092,291.89034460223945
2021-09-09,288.62786865234375,287.13250732421875,288.38512023463784,292.0943231689544,19927000,200.62270325755205,288.62786865234375,5751487538.635254,280.43610290527346,279.8534375494489,53.71642551928019,3.545888926559485,4.5276788644322625,-0.9817899378727777,293.3760419262117
2021-09-10,287.13250732421875,288.37542724609375,286.81209247651026,289.76392129871317,19633400,200.74534680952965,287.13250732421875,5637387369.299316,280.9279608154297,280.13889126610655,50.25362633225291,2.98547488976385,4.21923806949858,-1.23376317973473,291.2204116894065
2021-09-13,288.37542724609375,291.09417724609375,285.549831849137,288.9191813810018,23652900,200.89188296052177,288.37542724609375,6820915143.109131,281.43111083984377,280.46189267708644,52.96756100566629,2.6115318645064463,3.8976968285001536,-1.2861649639937074,289.88048535323895
2021-09-14,291.09417724609375,295.978271484375,289.45319570500504,290.870838052277,21853400,201.03168602257318,291.09417724609375,6361397493.029785,281.8713702392578,280.87884501312595,58.32354795897434,2.505675854808942,3.6192926337619116,-1.1136167789529696,292.6477729197862
2021-09-15,295.978271484375,296.3666687011719,293.0652907314132,294.4635238634247,28356300,201.22068498463116,295.978271484375,8392848659.692383,282.4091180419922,281.4709793845475,65.84775462606041,2.7837998792700205,3.452194082863534,-0.6683942035935133,296.4637682765353
2021-09-16,296.3666687011719,291.1718444824219,292.0360455287363,294.94902633781703,19550800,201.3502528260364,296.3666687011719,5794205466.442871,282.9106335449219,282.0551240636308,66.36775374478206,3.0009623558513,3.361947737461087,-0.3609853816097872,296.4540545695595
2021-09-17,291.1718444824219,285.7633972167969,290.84171021613025,295.3471347187819,41372500,201.61628429329653,291.1718444824219,12046507135.848999,283.3569036865234,282.4126425114265,54.43048479408658,2.722502964145974,3.2340587827980647,-0.5115558186520905,295.66754956676783
2021-09-20,285.7633972167969,286.2489013671875,281.1220491144486,287.7345129883881,38278700,201.8424373576979,285.7633972167969,10938651353.042603,283.6849267578125,282.54404465673514,45.295823548908444,2.0418680125418405,2.99562062874682,-0.9537526162049796,290.05520185574835
2021-09-21,286.2489013671875,289.91925048828125,285.5400950040545,287.1130998945458,22364100,201.97596992617164,286.2489013671875,6401699055.065918,284.0346759033203,282.6893331551842,46.169169586326746,1.5240675352474113,2.7013100100469383,-1.177242474799527,288.90944398064477
2021-09-22,289.91925048828125,290.870849609375,285.96732913269386,288.1229360686381,26626300,202.13857217453364,289.91925048828125,7719476939.276123,284.3868914794922,282.97285932510965,52.36110807773455,1.3938064924943205,2.439809306536415,-1.0460028140420943,291.51169418527275
2021-09-23,290.870849609375,290.66693115234375,288.8997337245694,290.1814524287198,18604600,202.253799706517,290.870849609375,5411535808.642578,284.7284832763672,283.28258443429655,53.84348916333377,1.3517773262935862,2.222202910487849,-0.8704255841942627,292.17197751848266
2021-09-24,290.66693115234375,285.63720703125,288.3171136743252,289.5794230949498,14999000,202.34582957212774,290.66693115234375,4359713300.354004,285.09468322753906,283.5721666585337,53.4595953894509,1.2871766231390325,2.035197653018086,-0.7480210298790535,291.1038604794902
2021-09-27,285.63720703125,275.2961120605469,284.44287420766045,287.55006565328637,23571700,202.48341457348698,285.63720703125,6732954552.978516,285.36571533203124,283.65314863393434,44.94718286501035,0.8206633033365165,1.792290783081772,-0.9716274797452555,287.87048051053665
2021-09-28,275.2961120605469,275.7621765136719,274.5484576093365,281.3939510654787,43186200,202.70851435003817,275.2961120605469,11888992954.66919,285.5024176025391,283.3254217094878,33.23117335007781,-0.3791215266883796,1.3580083211277418,-1.7371298478161215,282.3455355207805
2021-09-29,275.7621765136719,273.7425842285156,274.8009023525503,276.8302753773472,26353700,202.8432773709556,275.7621765136719,7267353671.1883545,285.6036663818359,283.0288238586715,34.06534440874978,-1.2776244824222545,0.8308817604177425,-2.108506242839997,278.4518180606054
2021-09-30,273.7425842285156,280.7142333984375,273.451268310052,277.42262938302645,32343600,203.00624968231088,273.7425842285156,8853820647.253418,285.62420776367185,282.6646575986654,32.188678654547346,-2.1281270433382247,0.23907999966654914,-2.3672070430047736,279.48113149103483
2021-10-01,280.7142333984375,274.8979797363281,273.13077635513565,273.93668794090405,30086300,203.1632537763092,280.7142333984375,8445652640.29541,285.6923083496094,282.58817037512705,43.71571809282932,-2.2140800898360453,-0.2515520182339698,-1.9625280716020757,281.5687124397736
2021-10-04,274.8979797363281,280.38409423828125,272.1209523056505,279.0635505147171,31350700,203.31967905277935,274.8979797363281,8618244093.319702,285.57566223144534,282.28659427164473,37.92382885231522,-2.7201651894559973,-0.7452746524783753,-1.974890536977622,279.40340419607827
2021-10-05,280.38409423828125,284.6080017089844,275.8106934903123,275.8106934903123,24993000,203.45064064938597,280.38409423828125,7007639667.297363,285.5807568359375,282.2119864271991,45.28721633287412,-2.6480328121994603,-1.1258262844225924,-1.522206527776868,281.97650817908067
2021-10-06,284.6080017089844,286.2975158691406,277.22847193296406,277.4906296126909,28002600,203.60247085975604,284.6080017089844,7969764028.656006,285.71898010253904,282.30594781079856,50.18651454516554,-2.224391945606783,-1.3455394166594306,-0.8788525289473523,285.112937490893
2021-10-07,286.2975158691406,286.2975158691406,285.3944987847211,286.617930771478,20430500,203.71885110624441,286.2975158691406,5849201397.964478,285.89719482421873,282.4624798915179,52.036580967776565,-1.7323543314194012,-1.4229023996114247,-0.3094519318079765,288.0356029954327
2021-10-08,286.2975158691406,285.6954650878906,285.2391362273407,287.62777257826184,17685700,203.81926976853862,286.2975158691406,5063371976.40686,286.0699822998047,282.6128734592678,52.036580967776565,-1.3271128464415938,-1.4037444889774586,0.07663164253586485,288.0356029954327
2021-10-11,285.6954650878906,284.38458251953125,284.2583838545495,284.42346580912283,19298600,203.92844050621736,285.6954650878906,5513522502.545166,286.2615478515625,282.73375940548834,51.249943841695796,-1.0425190063285754,-1.331499392447682,0.2889803861191065,289.3269717647659
2021-10-12,284.38458251953125,287.71514892578125,283.86995714711463,286.7732182450528,17974100,204.02815640873737,284.38458251953125,5111556924.664307,286.4286407470703,282.79849756682336,49.49547160620214,-0.9122378948119945,-1.2476470929205445,0.3354091981085501,286.8703235220384
2021-10-13,287.71514892578125,293.9682922363281,284.9769395034044,286.3557636342251,23416300,204.16101465886172,287.71514892578125,6737224241.7907715,286.6177642822266,282.99130742403736,53.82097682459151,-0.5340837164036998,-1.1049344176171756,0.5708507012134758,288.65701402642674
2021-10-14,293.9682922363281,295.3859558105469,289.19099101376537,290.53096683103433,27262900,204.3252492336055,293.9682922363281,8014428154.40979,286.94377502441404,283.42177741667626,60.637382888937374,0.26710359591317,-0.8305268149111065,1.0976304108242765,294.4731982060417
2021-10-15,295.3859558105469,298.3765869140625,291.8029870432012,293.57020251326225,25384800,204.48060185915,295.3859558105469,7498313411.05957,287.23979614257814,283.8909608831026,62.00661836869841,1.0048605092511025,-0.4634493500786647,1.4683098593297672,295.6190144253903
2021-10-18,298.3765869140625,299.2893981933594,293.9100110971329,294.76449007822515,22729300,204.62375138045223,298.3765869140625,6781890956.945801,287.59679260253904,284.4590246490226,64.78917924994914,1.8099926460868119,-0.008760950845569382,1.8187535969323814,299.26988429802725
2021-10-19,299.2893981933594,298.4931335449219,298.308685076048,299.40591269593574,17682100,204.73735576244752,299.2893981933594,5292065067.7948,287.9939483642578,285.0406079252711,65.61690139296371,2.4929843351631575,0.491588106356176,2.0013962288069815,300.3283389295829
2021-10-20,298.4931335449219,301.7459716796875,297.23082413872754,300.2409100982718,16537100,204.84280219087768,298.4931335449219,4936210798.745728,288.4118115234375,285.5681579495712,64.19915402173137,2.936162018921266,0.980502888869194,1.9556591300520718,300.7167170922215
2021-10-21,301.7459716796875,300.19244384765625,297.47357626035097,298.26010831483455,16918100,204.95225759969156,301.7459716796875,5104968523.474121,288.88484558105466,286.2025820174189,67.30679168131944,3.509406129266665,1.4862835369486884,2.0231225923179768,301.99840985819577
2021-10-22,300.19244384765625,299.1922912597656,298.8718768836478,301.39646666559844,17449300,205.06485307802072,300.19244384765625,5238148010.430908,289.2713751220703,286.7512040499772,64.43026584800518,3.7946076293551414,1.947948355429979,1.8466592739251624,302.0664547516801
2021-10-25,299.1922912597656,301.1148376464844,297.57071875478204,300.38659453701393,17554500,205.17630151259203,299.1922912597656,5252171076.919556,289.57897888183595,287.2390898229101,62.57609497247745,3.895028454272392,2.3373643751984616,1.5576640790739305,300.42544258178543
2021-10-26,301.1148376464844,313.7960205078125,299.6486573311045,301.9790362502908,28107300,205.35856386285738,301.1148376464844,8463525076.18103,289.89111389160155,287.7832367963836,64.68022698202452,4.082683473825853,2.68642819492394,1.3962552789019127,303.3384214837848
2021-10-27,313.7960205078125,314.9418029785156,306.83398322982805,306.83398322982805,52588700,205.73678593597742,313.7960205078125,16502124783.6792,290.48633361816405,288.8033459615377,74.76049924520527,5.1947846607179144,3.188099488082735,2.0066851726351795,316.64102469624345
2021-10-28,314.9418029785156,322.0008544921875,312.03851175347165,314.92236414038393,26297900,205.9279527657468,314.9418029785156,8282308040.548706,291.1392303466797,289.8283834916153,75.4424705846225,6.09829063488354,3.7701377174428963,2.3281529174406437,315.44670901956124
2021-10-29,322.0008544921875,319.816162109375,314.50478360879976,314.72812277782083,34766000,206.19239642750196,322.0008544921875,11194681707.27539,291.8160119628906,291.0900490210495,79.17569968363244,7.299784716760485,4.476067117306414,2.8237175994540706,322.36983675736604
2021-11-01,319.816162109375,323.46710205078125,316.9031812654862,321.7484299201284,27073200,206.39730564520798,319.816162109375,8658446920.019531,292.30170166015625,292.21656325980734,75.35752978119912,7.983660349040804,5.177585763653292,2.8060745853875115,321.87466383121
2021-11-02,323.46710205078125,324.3118591308594,320.4278873477877,320.7288929925852,26487100,206.60240646519506,323.46710205078125,8567705478.729248,292.8547802734375,293.44207458494355,77.32542334345798,8.71972153377095,5.886012917676824,2.8337086160941265,323.7778271139183
2021-11-03,324.3118591308594,326.6811218261719,321.05902467717414,324.2147538453636,21500100,206.76973478092214,324.3118591308594,6972737402.49939,293.4641760253906,294.6526543710579,77.76781941419216,9.264425630374717,6.561695460216404,2.702730170158313,325.18574743557576
2021-11-04,326.6811218261719,326.3121337890625,319.95214261697197,323.2341060543829,23992200,206.95741113916895,326.6811218261719,7837798811.077881,294.13280212402344,295.908672702631,79.00505626839868,9.774611611893988,7.204278690551922,2.5703329213420663,326.77822712235803
2021-11-05,326.3121337890625,327.215087890625,324.71971956241055,328.69108015844176,22570100,207.13670449617325,326.3121337890625,7364897490.83252,294.8507550048828,297.1009652942558,78.27446471620188,10.033503445031215,7.77012364144778,2.263379803583435,328.96295720359575
2021-11-08,327.215087890625,326.205322265625,324.7390663351599,327.51609350301896,20897000,207.3021435744456,327.215087890625,6837813691.650391,295.5745324707031,298.2819112784272,78.79132291693533,10.194027533852704,8.254904419928765,1.939123113923939,327.8559471522163
2021-11-09,326.205322265625,321.2047119140625,324.8264982710298,327.331648801366,21307400,207.47041545691386,326.205322265625,6950587283.642578,296.20296081542966,299.37694700341535,76.5967458547413,10.123071912173259,8.628537918377665,1.494533993795594,328.89496395648536
